Player,Team,Age,Height,Weight,GP,MIN,isolation_poss,isolation_pts,ball-handler_poss,ball-handler_pts,roll-man_poss,roll-man_pts,playtype-post-up_poss,playtype-post-up_pts,spot-up_poss,spot-up_pts,hand-off_poss,hand-off_pts,off-screen_poss,off-screen_pts,poss,isolation_ppp,isolation_percentile,isolation_freq,ball-handler_ppp,ball-handler_percentile,ball-handler_freq,roll-man_ppp,roll-man_percentile,roll-man_freq,playtype-post-up_ppp,playtype-post-up_percentile,playtype-post-up_freq,spot-up_ppp,spot-up_percentile,spot-up_freq,hand-off_ppp,hand-off_percentile,hand-off_freq,off-screen_ppp,off-screen_percentile,off-screen_freq
CJ Miles,WAS,33,78,220,10,161,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,22.0,31.0,-100.0,-100.0,-100.0,-100.0,22.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.4090909090909092,0.029342723004694836,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Caleb Martin,CHA,24,77,205,18,317,-100.0,-100.0,0.6,0.6,-100.0,-100.0,-100.0,-100.0,44.0,45.0,-100.0,-100.0,-100.0,-100.0,44.6,-100.0,-100.0,-100.0,1.0,0.20081967213114754,0.013452914798206277,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0227272727272727,0.45774647887323944,0.9865470852017937,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Caleb Swanigan,POR,23,81,260,27,288,13.0,12.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,19.0,19.0,-100.0,-100.0,-100.0,-100.0,32.0,0.9230769230769231,0.4673024523160763,0.40625,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,0.5481220657276995,0.59375,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Cam Reddish,ATL,20,80,218,58,1551,51.0,47.0,2.4,2.1,12.0,13.0,27.0,35.0,150.0,129.0,56.0,46.0,48.0,49.0,346.4,0.9215686274509803,0.4713896457765668,0.14722863741339492,0.8750000000000001,0.4651639344262295,0.006928406466512702,1.0833333333333333,0.4125,0.034642032332563515,1.2962962962962963,0.054878048780487805,0.07794457274826791,0.86,0.8544600938967136,0.43302540415704394,0.8214285714285714,0.6843003412969283,0.16166281755196307,1.0208333333333333,0.4065573770491803,0.13856812933025406
Cameron Johnson,PHX,24,80,210,57,1255,51.0,60.0,0.2,0.2,-100.0,-100.0,19.0,13.0,115.0,127.0,27.0,27.0,28.0,43.0,240.2,1.1764705882352942,0.13215258855585832,0.21232306411323898,1.0,0.20081967213114754,0.0008326394671107412,-100.0,-100.0,-100.0,0.6842105263157895,0.8780487804878049,0.0791007493755204,1.1043478260869566,0.2535211267605634,0.4787676935886761,1.0,0.3532423208191126,0.11240632805995004,1.5357142857142858,0.022950819672131147,0.11656952539550375
Cameron Payne,PHX,25,73,183,8,183,-100.0,-100.0,3.2,3.2,-100.0,-100.0,-100.0,-100.0,25.0,18.0,-100.0,-100.0,-100.0,-100.0,28.2,-100.0,-100.0,-100.0,1.0,0.20081967213114754,0.11347517730496455,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.72,0.9624413145539906,0.8865248226950355,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Caris LeVert,BKN,25,78,205,45,1330,18.0,12.0,14.3,12.6,-100.0,-100.0,18.0,20.0,109.0,107.0,55.0,41.0,29.0,28.0,243.3,0.6666666666666666,0.8978201634877384,0.07398273736128236,0.881118881118881,0.45901639344262296,0.05877517468146321,-100.0,-100.0,-100.0,1.1111111111111112,0.22713414634146342,0.07398273736128236,0.981651376146789,0.607981220657277,0.44800657624332096,0.7454545454545455,0.7986348122866894,0.2260583641594739,0.9655172413793104,0.5081967213114754,0.11919441019317714
Carmelo Anthony,POR,36,80,238,58,1902,51.0,41.0,0.8,0.8,23.0,23.0,34.0,27.0,208.0,252.0,33.0,31.0,37.0,38.0,386.8,0.803921568627451,0.6784741144414169,0.13185108583247157,1.0,0.20081967213114754,0.002068252326783868,1.0,0.5160714285714286,0.05946225439503619,0.7941176470588235,0.7347560975609756,0.08790072388831437,1.2115384615384615,0.11267605633802817,0.5377456049638055,0.9393939393939394,0.43686006825938567,0.08531540847983454,1.027027027027027,0.40327868852459015,0.09565667011375388
Carsen Edwards,BOS,22,71,200,37,351,-100.0,-100.0,0.6,0.8,-100.0,-100.0,-100.0,-100.0,14.0,3.0,-100.0,-100.0,12.0,8.0,26.6,-100.0,-100.0,-100.0,1.3333333333333335,0.01639344262295082,0.022556390977443608,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.21428571428571427,0.9976525821596244,0.5263157894736842,-100.0,-100.0,-100.0,0.6666666666666666,0.8868852459016393,0.45112781954887216
Cedi Osman,CLE,25,79,230,65,1910,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Chandler Hutchison,CHI,24,79,210,28,527,19.0,25.0,-100.0,-100.0,10.0,12.0,14.0,17.0,62.0,50.0,17.0,16.0,26.0,34.0,148.0,1.3157894736842106,0.05040871934604905,0.12837837837837837,-100.0,-100.0,-100.0,1.2,0.23214285714285715,0.06756756756756757,1.2142857142857142,0.10060975609756098,0.0945945945945946,0.8064516129032258,0.8990610328638498,0.4189189189189189,0.9411764705882353,0.431740614334471,0.11486486486486487,1.3076923076923077,0.08196721311475409,0.17567567567567569
Chandler Parsons,ATL,31,81,230,5,54,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Charlie Brown Jr.,ATL,23,78,199,10,40,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Chasson Randle,GSW,27,74,185,3,40,-100.0,-100.0,2.8,1.9,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,2.8,-100.0,-100.0,-100.0,0.6785714285714286,0.860655737704918,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Cheick Diallo,PHX,23,80,219,47,479,30.0,22.0,-100.0,-100.0,-100.0,-100.0,17.0,15.0,28.0,37.0,-100.0,-100.0,-100.0,-100.0,75.0,0.7333333333333333,0.7970027247956403,0.4,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8823529411764706,0.5975609756097561,0.22666666666666666,1.3214285714285714,0.045774647887323945,0.37333333333333335,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Chimezie Metu,SAS,23,81,225,18,105,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Chris Boucher,TOR,27,81,200,62,819,37.0,35.0,-100.0,-100.0,11.0,19.0,29.0,29.0,126.0,111.0,-100.0,-100.0,-100.0,-100.0,203.0,0.9459459459459459,0.43869209809264303,0.18226600985221675,-100.0,-100.0,-100.0,1.7272727272727273,0.023214285714285715,0.054187192118226604,1.0,0.375,0.14285714285714285,0.8809523809523809,0.8286384976525821,0.6206896551724138,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Chris Chiozza,BKN,24,71,175,28,401,-100.0,-100.0,1.6,1.1,-100.0,-100.0,-100.0,-100.0,46.0,44.0,-100.0,-100.0,-100.0,-100.0,47.6,-100.0,-100.0,-100.0,0.6875,0.8483606557377049,0.03361344537815126,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.9565217391304348,0.6784037558685446,0.9663865546218487,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Chris Clemons,HOU,22,69,180,33,291,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,14.0,8.0,-100.0,-100.0,-100.0,-100.0,14.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.5714285714285714,0.9835680751173709,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Chris Paul,OKC,35,73,175,70,2208,26.0,21.0,7.8,7.7,15.0,11.0,56.0,56.0,193.0,163.0,53.0,51.0,37.0,42.0,387.8,0.8076923076923077,0.6689373297002725,0.06704486848891181,0.9871794871794872,0.2581967213114754,0.020113460546673543,0.7333333333333333,0.8303571428571429,0.038679731820526045,1.0,0.375,0.1444043321299639,0.844559585492228,0.8755868544600939,0.49767921609076843,0.9622641509433962,0.40273037542662116,0.13666838576585869,1.135135135135135,0.24262295081967214,0.09541000515729757
Chris Silva,MIA,23,80,234,44,346,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,22.0,28.0,-100.0,-100.0,-100.0,-100.0,22.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.2727272727272727,0.06807511737089202,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Christian Wood,DET,24,82,214,62,1325,52.0,61.0,-100.0,-100.0,44.0,28.0,50.0,39.0,152.0,168.0,13.0,4.0,14.0,6.0,325.0,1.1730769230769231,0.1362397820163488,0.16,-100.0,-100.0,-100.0,0.6363636363636364,0.9214285714285714,0.13538461538461538,0.78,0.75,0.15384615384615385,1.105263157894737,0.2511737089201878,0.4676923076923077,0.3076923076923077,0.9931740614334471,0.04,0.42857142857142855,0.9704918032786886,0.043076923076923075
Clint Capela,ATL,26,82,240,39,1279,67.0,48.0,-100.0,-100.0,25.0,25.0,73.0,70.0,80.0,89.0,-100.0,-100.0,-100.0,-100.0,245.0,0.7164179104477612,0.8283378746594006,0.27346938775510204,-100.0,-100.0,-100.0,1.0,0.5160714285714286,0.10204081632653061,0.958904109589041,0.4481707317073171,0.2979591836734694,1.1125,0.23943661971830985,0.32653061224489793,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Coby White,CHI,20,76,195,65,1674,38.0,40.0,5.6,4.6,17.0,10.0,13.0,14.0,153.0,185.0,34.0,29.0,33.0,36.0,293.6,1.0526315789473684,0.28337874659400547,0.12942779291553133,0.8214285714285714,0.5901639344262295,0.019073569482288825,0.5882352941176471,0.9535714285714286,0.05790190735694822,1.0769230769230769,0.2621951219512195,0.044277929155313346,1.2091503267973855,0.11502347417840375,0.521117166212534,0.8529411764705882,0.621160409556314,0.11580381471389645,1.0909090909090908,0.30327868852459017,0.11239782016348773
Cody Martin,CHA,24,77,205,48,903,44.0,47.0,0.4,0.3,-100.0,-100.0,-100.0,-100.0,130.0,147.0,24.0,25.0,30.0,18.0,228.4,1.0681818181818181,0.26430517711171664,0.19264448336252188,0.7499999999999999,0.7336065573770492,0.0017513134851138354,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.1307692307692307,0.20422535211267606,0.5691768826619965,1.0416666666666667,0.28498293515358364,0.10507880910683012,0.6,0.9262295081967213,0.13134851138353765
Cody Zeller,CHA,27,84,240,58,1341,45.0,55.0,-100.0,-100.0,37.0,44.0,44.0,40.0,93.0,112.0,-100.0,-100.0,-100.0,-100.0,219.0,1.2222222222222223,0.09673024523160763,0.2054794520547945,-100.0,-100.0,-100.0,1.1891891891891893,0.2571428571428571,0.1689497716894977,0.9090909090909091,0.5457317073170732,0.2009132420091324,1.2043010752688172,0.12206572769953052,0.4246575342465753,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Collin Sexton,CLE,21,73,190,65,2143,18.0,25.0,8.8,8.1,16.0,21.0,55.0,53.0,154.0,164.0,85.0,75.0,79.0,75.0,415.8,1.3888888888888888,0.025885558583106268,0.04329004329004329,0.9204545454545453,0.3975409836065574,0.021164021164021166,1.3125,0.14642857142857144,0.03848003848003848,0.9636363636363636,0.4420731707317073,0.13227513227513227,1.0649350649350648,0.3438967136150235,0.37037037037037035,0.8823529411764706,0.5597269624573379,0.20442520442520443,0.9493670886075949,0.5278688524590164,0.18999518999519
Corey Brewer,SAC,34,81,188,5,33,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Cory Joseph,SAC,28,75,200,72,1759,64.0,61.0,7.3,7.2,14.0,22.0,33.0,24.0,187.0,201.0,58.0,43.0,50.0,54.0,413.3,0.953125,0.4196185286103542,0.15485119767723204,0.9863013698630138,0.26229508196721313,0.017662714735059277,1.5714285714285714,0.039285714285714285,0.033873699491894504,0.7272727272727273,0.8246951219512195,0.07984514880232277,1.0748663101604279,0.3145539906103286,0.45245584321316235,0.7413793103448276,0.8054607508532423,0.14033389789499154,1.08,0.3377049180327869,0.12097749818533753
Courtney Lee,DAL,34,77,215,24,345,10.0,10.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,29.0,38.0,15.0,11.0,-100.0,-100.0,54.0,1.0,0.35013623978201636,0.18518518518518517,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.3103448275862069,0.051643192488262914,0.5370370370370371,0.7333333333333333,0.8208191126279863,0.2777777777777778,-100.0,-100.0,-100.0
Cristiano Felicio,CHI,27,82,270,22,386,-100.0,-100.0,-100.0,-100.0,21.0,15.0,11.0,13.0,21.0,22.0,-100.0,-100.0,-100.0,-100.0,53.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.7142857142857143,0.8446428571428571,0.39622641509433965,1.1818181818181819,0.14786585365853658,0.20754716981132076,1.0476190476190477,0.3908450704225352,0.39622641509433965,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
D'Angelo Russell,MIN,24,76,193,45,1452,34.0,43.0,7.7,6.7,-100.0,-100.0,13.0,18.0,188.0,225.0,26.0,32.0,26.0,26.0,294.7,1.2647058823529411,0.07356948228882834,0.1153715643026807,0.8701298701298701,0.4918032786885246,0.026128266033254157,-100.0,-100.0,-100.0,1.3846153846153846,0.03048780487804878,0.04411265693926027,1.196808510638298,0.13615023474178403,0.6379368849677639,1.2307692307692308,0.08191126279863481,0.08822531387852053,1.0,0.44426229508196724,0.08822531387852053
D.J. Augustin,ORL,32,71,183,57,1420,15.0,11.0,7.1,6.8,20.0,22.0,25.0,14.0,111.0,94.0,59.0,43.0,26.0,12.0,263.1,0.7333333333333333,0.7970027247956403,0.057012542759407064,0.9577464788732395,0.3135245901639344,0.02698593690611934,1.1,0.3678571428571429,0.07601672367920942,0.56,0.9634146341463414,0.09502090459901177,0.8468468468468469,0.8708920187793427,0.4218928164196123,0.7288135593220338,0.8293515358361775,0.2242493348536678,0.46153846153846156,0.9672131147540983,0.09882174078297225
D.J. Wilson,MIL,24,82,231,37,363,10.0,8.0,-100.0,-100.0,17.0,15.0,-100.0,-100.0,27.0,20.0,-100.0,-100.0,-100.0,-100.0,54.0,0.8,0.6893732970027248,0.18518518518518517,-100.0,-100.0,-100.0,0.8823529411764706,0.6964285714285714,0.3148148148148148,-100.0,-100.0,-100.0,0.7407407407407407,0.9507042253521126,0.5,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
DaQuan Jeffries,SAC,22,77,230,13,141,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,12.0,13.0,-100.0,-100.0,-100.0,-100.0,12.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0833333333333333,0.29577464788732394,1.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Damian Jones,ATL,25,83,245,55,887,47.0,49.0,-100.0,-100.0,26.0,45.0,37.0,41.0,85.0,103.0,-100.0,-100.0,11.0,10.0,206.0,1.0425531914893618,0.3010899182561308,0.22815533980582525,-100.0,-100.0,-100.0,1.7307692307692308,0.01607142857142857,0.1262135922330097,1.1081081081081081,0.23170731707317074,0.1796116504854369,1.2117647058823529,0.11032863849765258,0.41262135922330095,-100.0,-100.0,-100.0,0.9090909090909091,0.5836065573770491,0.05339805825242718
Damian Lillard,POR,29,74,195,66,2474,44.0,37.0,12.0,12.9,22.0,28.0,43.0,37.0,210.0,200.0,78.0,81.0,48.0,38.0,457.0,0.8409090909090909,0.6212534059945504,0.0962800875273523,1.075,0.09016393442622951,0.0262582056892779,1.2727272727272727,0.1625,0.04814004376367615,0.8604651162790697,0.625,0.09409190371991247,0.9523809523809523,0.6854460093896714,0.45951859956236324,1.0384615384615385,0.2901023890784983,0.17067833698030635,0.7916666666666666,0.7852459016393443,0.1050328227571116
Damion Lee,GSW,27,77,210,49,1423,27.0,35.0,-100.0,-100.0,14.0,17.0,28.0,31.0,175.0,196.0,39.0,36.0,39.0,29.0,322.0,1.2962962962962963,0.0667574931880109,0.08385093167701864,-100.0,-100.0,-100.0,1.2142857142857142,0.20892857142857144,0.043478260869565216,1.1071428571428572,0.23628048780487804,0.08695652173913043,1.12,0.22065727699530516,0.5434782608695652,0.9230769230769231,0.4726962457337884,0.12111801242236025,0.7435897435897436,0.8229508196721311,0.12111801242236025
Damyean Dotson,NYK,26,77,210,48,836,21.0,22.0,2.0,1.3,-100.0,-100.0,13.0,10.0,77.0,78.0,29.0,18.0,32.0,31.0,174.0,1.0476190476190477,0.29155313351498635,0.1206896551724138,0.65,0.9057377049180327,0.011494252873563218,-100.0,-100.0,-100.0,0.7692307692307693,0.7682926829268293,0.07471264367816093,1.0129870129870129,0.4835680751173709,0.4425287356321839,0.6206896551724138,0.9215017064846417,0.16666666666666666,0.96875,0.5032786885245901,0.1839080459770115
Daniel Gafford,CHI,21,82,234,43,609,19.0,23.0,-100.0,-100.0,23.0,17.0,32.0,31.0,42.0,31.0,-100.0,-100.0,-100.0,-100.0,116.0,1.2105263157894737,0.10354223433242507,0.16379310344827586,-100.0,-100.0,-100.0,0.7391304347826086,0.825,0.19827586206896552,0.96875,0.42378048780487804,0.27586206896551724,0.7380952380952381,0.9530516431924883,0.3620689655172414,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Daniel Theis,BOS,28,80,245,65,1566,73.0,59.0,-100.0,-100.0,50.0,62.0,65.0,71.0,151.0,129.0,-100.0,-100.0,-100.0,-100.0,339.0,0.8082191780821918,0.6648501362397821,0.2153392330383481,-100.0,-100.0,-100.0,1.24,0.18214285714285713,0.14749262536873156,1.0923076923076922,0.24390243902439024,0.19174041297935104,0.8543046357615894,0.8591549295774648,0.44542772861356933,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Danilo Gallinari,OKC,31,82,233,62,1834,88.0,62.0,0.5,0.4,27.0,33.0,41.0,39.0,165.0,167.0,26.0,23.0,40.0,16.0,387.5,0.7045454545454546,0.8528610354223434,0.2270967741935484,0.8,0.6331967213114754,0.0012903225806451613,1.2222222222222223,0.18928571428571428,0.0696774193548387,0.9512195121951219,0.45426829268292684,0.10580645161290322,1.0121212121212122,0.49061032863849763,0.4258064516129032,0.8846153846153846,0.5546075085324232,0.06709677419354838,0.4,0.9737704918032787,0.1032258064516129
Danny Green,LAL,33,78,215,68,1687,44.0,56.0,0.4,0.3,24.0,18.0,46.0,50.0,215.0,216.0,67.0,62.0,54.0,49.0,450.4,1.2727272727272727,0.07084468664850137,0.09769094138543517,0.7499999999999999,0.7336065573770492,0.0008880994671403199,0.75,0.8142857142857143,0.05328596802841919,1.0869565217391304,0.25,0.10213143872113677,1.0046511627906978,0.528169014084507,0.47735346358792186,0.9253731343283582,0.4641638225255973,0.14875666074600355,0.9074074074074074,0.5901639344262295,0.11989342806394317
Dante Exum,CLE,24,77,214,35,486,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,32.0,32.0,19.0,15.0,13.0,10.0,64.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,0.5481220657276995,0.5,0.7894736842105263,0.7235494880546075,0.296875,0.7692307692307693,0.8049180327868852,0.203125
Danuel House Jr.,HOU,27,78,220,63,1913,67.0,50.0,0.8,0.6,24.0,32.0,51.0,41.0,236.0,252.0,57.0,49.0,47.0,51.0,482.8,0.746268656716418,0.784741144414169,0.1387738193869097,0.7499999999999999,0.7336065573770492,0.0016570008285004144,1.3333333333333333,0.13214285714285715,0.04971002485501243,0.803921568627451,0.7195121951219512,0.1056338028169014,1.0677966101694916,0.3333333333333333,0.4888152444076222,0.8596491228070176,0.6109215017064846,0.11806130903065451,1.0851063829787233,0.32131147540983607,0.09734879867439933
Dario Saric,PHX,26,82,225,66,1632,107.0,102.0,-100.0,-100.0,33.0,29.0,53.0,48.0,154.0,161.0,14.0,13.0,11.0,16.0,372.0,0.9532710280373832,0.41689373297002724,0.28763440860215056,-100.0,-100.0,-100.0,0.8787878787878788,0.7035714285714286,0.08870967741935484,0.9056603773584906,0.5548780487804879,0.1424731182795699,1.0454545454545454,0.3967136150234742,0.41397849462365593,0.9285714285714286,0.45563139931740615,0.03763440860215054,1.4545454545454546,0.03934426229508197,0.02956989247311828
Darius Bazley,OKC,20,80,208,61,1129,36.0,36.0,2.4,1.8,25.0,34.0,36.0,32.0,160.0,121.0,20.0,12.0,30.0,24.0,309.4,1.0,0.35013623978201636,0.11635423400129283,0.75,0.7151639344262295,0.007756948933419522,1.36,0.11428571428571428,0.08080155138978669,0.8888888888888888,0.5884146341463414,0.11635423400129283,0.75625,0.9413145539906104,0.5171299288946348,0.6,0.9368600682593856,0.06464124111182935,0.8,0.7655737704918033,0.09696186166774402
Darius Garland,CLE,20,73,192,59,1824,30.0,32.0,7.5,5.9,14.0,11.0,22.0,22.0,128.0,141.0,74.0,80.0,36.0,35.0,311.5,1.0666666666666667,0.26975476839237056,0.09630818619582665,0.7866666666666667,0.6762295081967213,0.024077046548956663,0.7857142857142857,0.7875,0.0449438202247191,1.0,0.375,0.07062600321027288,1.1015625,0.2640845070422535,0.41091492776886035,1.0810810810810811,0.2150170648464164,0.2375601926163724,0.9722222222222222,0.4934426229508197,0.11556982343499198
Daryl Macon,MIA,24,74,185,4,14,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
David Nwaba,HOU,27,77,219,20,268,-100.0,-100.0,0.3,0.3,-100.0,-100.0,14.0,12.0,36.0,56.0,-100.0,-100.0,-100.0,-100.0,50.3,-100.0,-100.0,-100.0,1.0,0.20081967213114754,0.005964214711729622,-100.0,-100.0,-100.0,0.8571428571428571,0.635670731707317,0.2783300198807157,1.5555555555555556,0.014084507042253521,0.7157057654075547,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
Davis Bertans,WAS,27,82,225,54,1583,73.0,64.0,-100.0,-100.0,26.0,38.0,43.0,31.0,174.0,170.0,37.0,31.0,46.0,37.0,399.0,0.8767123287671232,0.555858310626703,0.18295739348370926,-100.0,-100.0,-100.0,1.4615384615384615,0.08214285714285714,0.06516290726817042,0.7209302325581395,0.8353658536585366,0.10776942355889724,0.9770114942528736,0.6220657276995305,0.43609022556390975,0.8378378378378378,0.6638225255972696,0.09273182957393483,0.8043478260869565,0.760655737704918,0.11528822055137844
De'Aaron Fox,SAC,22,75,185,51,1634,41.0,39.0,11.1,10.4,15.0,18.0,17.0,13.0,207.0,256.0,56.0,52.0,39.0,44.0,386.1,0.9512195121951219,0.42779291553133514,0.10619010619010619,0.936936936936937,0.36885245901639346,0.028749028749028748,1.2,0.23214285714285715,0.03885003885003885,0.7647058823529411,0.7759146341463414,0.04403004403004403,1.2367149758454106,0.08685446009389672,0.5361305361305361,0.9285714285714286,0.45563139931740615,0.14504014504014504,1.1282051282051282,0.25573770491803277,0.10101010101010101
De'Andre Hunter,ATL,22,79,225,63,2018,80.0,65.0,2.5,2.3,16.0,10.0,44.0,47.0,171.0,183.0,67.0,53.0,74.0,95.0,454.5,0.8125,0.6553133514986376,0.17601760176017603,0.9199999999999999,0.4016393442622951,0.005500550055005501,0.625,0.925,0.0352035203520352,1.0681818181818181,0.27134146341463417,0.0968096809680968,1.0701754385964912,0.33098591549295775,0.37623762376237624,0.7910447761194029,0.7167235494880546,0.1474147414741474,1.2837837837837838,0.09508196721311475,0.1628162816281628
De'Anthony Melton,MEM,22,74,200,60,1167,36.0,38.0,2.4,2.1,-100.0,-100.0,20.0,15.0,106.0,119.0,47.0,35.0,36.0,44.0,247.4,1.0555555555555556,0.28065395095367845,0.14551333872271624,0.8750000000000001,0.4651639344262295,0.009700889248181082,-100.0,-100.0,-100.0,0.75,0.8003048780487805,0.08084074373484236,1.1226415094339623,0.2147887323943662,0.4284559417946645,0.7446808510638298,0.8020477815699659,0.18997574777687953,1.2222222222222223,0.13934426229508196,0.14551333872271624
